ID;SENSOR;YEAR;MONTH;DAY;DATE;JULIAN;COUNT;NA;SUM;MEAN;MAX;MIN;MEDIAN;RANGE;VAR_S; SD_M ;15091;10322;10494;12266;10400;8542;6216;6272;5877;10444;10409;11525;11425;11385;12818;11365;11454;14554;12626;11405
LC08_200034_20141102;LC08;2014;11;2;02/11/2014;305;9;11;5,639037461;0,626559718;0,834935904;0,49241659;0,589176834;0,342519314;0,017868911;0,133674648;0,81465137;0,834935904;;0,49241659;0,628012061;;0,545454562;;0,722222209;0,505930901;0,50623703;;;;;;;0,589176834;;
LC08_200034_20141118;LC08;2014;11;18;18/11/2014;321;20;0;13,12315643;0,656157822;0,894604743;0,529556632;0,629532189;0,365048111;0,010454672;0,102248089;0,894604743;0,877551019;0,668135107;0,605328918;0,719869733;0,547424734;0,571764708;0,680303693;0,784992814;0,529556632;0,593116164;0,607602;0,68982631;0,636842132;0,682824016;0,693030536;0,622222245;0,53775394;0,585412681;0,594994307
LC08_200034_20141204;LC08;2014;12;4;04/12/2014;337;1;19;0,589096665;0,589096665;0,589096665;0,589096665;0,589096665;0;;;;;;;;0,589096665;;;;;;;;;;;;;;
LC08_200034_20141220;LC08;2014;12;20;20/12/2014;353;20;0;12,95895028;0,647947514;0,955445528;0,483552635;0,616153717;0,471892893;0,012740916;0,112875665;0,955445528;0,81595093;0,598529398;0,681159437;0,744530678;0,578498304;0,521600008;0,685851336;0,7591362;0,483552635;0,619771838;0,556985319;0,704283357;0,581034482;0,699716687;0,597014904;0,651821852;0,508045971;0,612535596;0,603485823
LC08_200034_20150105;LC08;2015;1;5;05/01/2015;4;19;1;12,25744868;0,645128878;0,951219499;0,482428104;0,605432451;0,468791395;0,015531823;0,124626736;0,951219499;0,828891993;;0,590521336;0,735772371;0,555256784;0,487143844;0,711481035;0,822719455;0,482428104;0,617574275;0,555125713;0,712140203;0,548956633;0,691336751;0,593388438;0,644012928;0,525529265;0,605432451;0,598517597
LC08_200034_20150121;LC08;2015;1;21;21/01/2015;20;14;6;8,280081093;0,591434364;0,9921875;0,256222904;0,598279595;0,735964596;0,031858663;0,178489952;0,349196136;;;0,757062137;0,621247113;;;0,256222904;;0,46204865;0,594827592;0,58199358;0,707279086;0,473922908;0,690898657;0,589184046;0,9921875;;0,601731598;0,602279186
LC08_200034_20150206;LC08;2015;2;6;06/02/2015;36;13;7;7,544761898;0,5803663;0,795761108;0,41179654;0,573735178;0,383964568;0,009659136;0,098280906;;;;0,539589465;0,41179654;0,549194992;;;;;0,597069621;0,573735178;0,66585958;0,487986743;0,683352709;0,579276443;0,795761108;0,479955465;0,564137936;0,617046118
LC08_200034_20150222;LC08;2015;2;22;22/02/2015;52;14;6;7,341461384;0,524390099;0,987179458;0,05836397;0,562441051;0,928815488;0,048582913;0,220415319;;0,987179458;;0,56877321;0,319653898;;0,05836397;0,219145089;;;0,559405923;0,600544691;;0,539393961;0,604272068;0,565476179;0,733333349;0,488536149;0,519379854;0,578003585
LC08_200034_20150310;LC08;2015;3;10;10/03/2015;68;18;2;10,1848762;0,565826456;0,720841289;0,443907171;0,544901222;0,276934118;0,007142122;0,084511076;0,720841289;;0,443907171;0,483672202;0,603220224;0,543354332;;0,594771266;0,674707115;0,461238146;0,541076481;0,617669463;0,642825782;0,528103054;0,645291746;0,53502363;0,672727287;0,474663913;0,455334991;0,546448112
LC08_200034_20150326;LC08;2015;3;26;26/03/2015;84;6;14;3,066556841;0,511092807;0,671173155;0,329928488;0,508878365;0,341244667;0,015690719;0,125262601;0,671173155;;0,329928488;0,427008837;0,620689631;;;;;0,48747763;0,5302791;;;;;;;;;
LC08_200034_20150427;LC08;2015;4;27;27/04/2015;116;11;9;6,315290989;0,574117363;0,774945796;0,405835539;0,571935356;0,369110257;0,010868841;0,104253735;;;0,503018081;0,489201874;0,53011024;;0,571935356;0,574999988;0,66320169;0,676202059;0,502830207;0,774945796;0,623010159;;;;;;0,405835539;
LC08_200034_20150513;LC08;2015;5;13;13/05/2015;132;20;0;9,872347297;0,493617365;0,642565608;0,323130727;0,515024484;0,319434881;0,008564691;0,092545617;0,541459382;0,48435545;0,424959213;0,354336828;0,425595224;0,596325815;0,544486403;0,486346871;0,508844078;0,578718126;0,351851851;0,58424139;0,529370129;0,642565608;0,521204889;0,597346425;0,435772359;0,554966867;0,323130727;0,386469662
LC08_200034_20150529;LC08;2015;5;29;29/05/2015;148;7;13;3,381735562;0,48310508;0,57261759;0,307189554;0,525275826;0,265428036;0,008423416;0,091779172;;;;0,307189554;;0,57261759;;0,441643327;0,452532709;;;0,525275826;;0,527261853;;0,555214703;;;;
LC08_200034_20150614;LC08;2015;6;14;14/06/2015;164;5;15;2,084869533;0,416973907;0,486997634;0,35161069;0,413122952;0,135386944;0,0030848;0,055540974;;;;;;;;;;;;;0,456245124;0,413122952;0,486997634;;0,35161069;;;0,376893133
LC08_200034_20150630;LC08;2015;6;30;30/06/2015;180;20;0;9,740187823;0,487009391;0,617726862;0,313419104;0,512805939;0,304307758;0,009645715;0,0982126;0,591663122;0,52203387;0,472422063;0,327757865;0,431586891;0,569277108;0,536658883;0,509361863;0,552213848;0,516250014;0,335943609;0,575825393;0,508918405;0,617726862;0,497491628;0,56651634;0,372102469;0,580377877;0,313419104;0,342640609
LC08_200034_20150716;LC08;2015;7;16;16/07/2015;196;17;3;8,444698989;0,496746999;0,63691628;0,324779481;0,532806337;0,312136799;0,011402505;0,106782511;0,603096962;;;0,324779481;0,428151429;0,538899422;;0,535238087;0,594527364;0,527431428;0,329094976;0,541946292;0,532806337;0,62863934;0,529360592;0,63691628;0,399380803;0,572913408;0,335596502;0,385920286
LC08_200034_20150801;LC08;2015;8;1;01/08/2015;212;18;2;9,479603707;0,52664465;0,702979982;0,363636374;0,524214179;0,339343608;0,012383718;0,111282157;0,702979982;0,658487737;0,515433431;0,365434229;0,483686775;;0,497619927;0,532994926;0,668789804;0,501397073;0,42311278;0,363636374;0,548945785;0,666666687;0,566381156;0,661602914;;0,533333361;0,383783787;0,405316979
LC08_200034_20150817;LC08;2015;8;17;17/08/2015;228;4;16;1,552774906;0,388193727;0,441638887;0,358523726;0,376306147;0,083115161;0,00148622;0,038551528;;;;0,358523726;;;;;;;0,441638887;;;;;;;;0,361484915;0,391127378
LC08_200034_20150902;LC08;2015;9;2;02/09/2015;244;19;1;10,29277703;0,541725107;0,716777861;0,378850102;0,558077455;0,337927759;0,009156472;0,095689458;0,716777861;0,654986501;0,530695796;0,378850102;0,499156833;0,582338929;0,497716904;0,544334948;0,66418606;0,57868737;0,434544563;0,601501405;0,576879501;0,637203574;0,579967678;;0,42842105;0,558077455;0,399493665;0,428956836
LC08_200034_20150918;LC08;2015;9;18;18/09/2015;260;9;11;5,064563156;0,56272924;0,687296391;0,442717344;0,563713074;0,244579047;0,006220168;0,078868042;;;;;;0,618670881;0,46794191;0,573757112;0,687296391;;;;;0,560960591;0,563713074;0,63522011;0,514285743;;0,442717344;
LC08_200034_20151004;LC08;2015;10;4;04/10/2015;276;5;15;2,623773575;0,524754715;0,61374408;0,437002331;0,495446265;0,176741749;0,006203875;0,078764679;;;;;;;;;0,61374408;;0,437002331;;;;0,601809978;;0,495446265;;;0,475770921
LC08_200034_20151105;LC08;2015;11;5;05/11/2015;308;19;1;12,56195784;0,661155676;0,852713168;0,514170051;0,675913692;0,338543117;0,009033421;0,095044312;0,852713168;0,783439517;0,660187185;0,543554008;0,687785745;;0,588601947;0,675913692;0,782204509;0,554987192;0,564617336;0,725164115;0,68856883;0,612474024;0,708812237;0,686004043;0,764272571;0,611738145;0,556749523;0,514170051
LC08_200034_20151121;LC08;2015;11;21;21/11/2015;324;1;19;0,62843293;0,62843293;0,62843293;0,62843293;0,62843293;0;;;;;;;;;;;;;;;;;;;;0,62843293;;
LC08_200034_20151207;LC08;2015;12;7;07/12/2015;340;16;4;9,473888754;0,592118047;0,764542937;0,440132111;0,563416719;0,324410826;0,009111154;0,095452365;0,764542937;0,708000004;0,607235134;0,537673712;0,642811894;0,524374723;0,563814878;0,656179786;0,696335077;0,467302442;;0,553827763;0,70654279;0,440132111;;0,56301856;;0,481023103;0,56107384;
LC08_200034_20160108;LC08;2016;1;8;08/01/2016;7;18;2;12,24494487;0,680274715;0,934883714;0,495934963;0,675405205;0,438948751;0,014103204;0,118756913;0,934883714;0,888000011;0,721203208;;0,72341907;0,576470613;0,547697365;0,702325583;0,772277236;0,495934963;;0,582537532;0,743912697;0,602094233;0,758601248;0,6464324;0,75373137;0,55420351;0,648484826;0,592735291
LC08_200034_20160124;LC08;2016;1;24;24/01/2016;23;18;2;11,2528671;0,625159284;0,808417976;0,486467719;0,613552571;0,321950257;0,00731298;0,085515965;0,808417976;0,565371037;0,610585988;0,607441843;0,685000002;0,543995261;0,528483808;0,641069174;0,686969936;0,486467719;0,602846026;0,530964494;0,715976357;0,617619514;0,733844459;0,551891387;0,719402969;;;0,616519153
LC08_200034_20160209;LC08;2016;2;9;09/02/2016;39;20;0;9,580976307;0,479048815;0,604636967;0,346993327;0,459598214;0,25764364;0,005961835;0,077212919;0,563609481;0,579588711;0,501583934;0,410693973;0,548553705;0,466022164;0,371134013;0,528467178;0,604636967;0,346993327;0,449841619;0,377883315;0,56259203;0,451725483;0,59134835;0,464650959;0,454545468;0,437774539;0,452840596;0,416490495
LC08_200034_20160225;LC08;2016;2;25;25/02/2016;55;5;15;3,011585773;0,602317155;0,693836987;0,502673805;0,605306804;0,191163182;0,006535874;0,080844752;;;;;;0,54236728;;;;;;0,605306804;;;0,693836987;;0,667400897;;;0,502673805
LC08_200034_20160312;LC08;2016;3;12;12/03/2016;71;17;3;9,516175867;0,559775051;0,735428929;0,425368726;0,550205529;0,310060203;0,007667246;0,08756281;0,735428929;;;0,427476048;0,584967315;0,506164849;;0,581434608;0,664483607;0,425368726;0,497961551;0,57248348;0,644859791;0,518746495;0,669282496;0,543749988;0,626431704;0,48163265;0,485498101;0,550205529
LC08_200034_20160328;LC08;2016;3;28;28/03/2016;87;20;0;10,74374795;0,537187397;0,729799628;0,36860466;0,54790479;0,361194968;0,009276766;0,096315971;0,729799628;0,634577632;0,503759384;0,36860466;0,547004402;0,452311665;0,42259413;0,569498897;0,659755468;0,4295955;0,5;0,60192734;0,626490057;0,559305191;0,655430734;0,548805177;0,578125;0,447004616;0,439579695;0,469578773
LC08_200034_20160413;LC08;2016;4;13;13/04/2016;103;15;5;7,499564319;0,499970955;0,682444572;0,343268245;0,468945384;0,339176327;0,011015141;0,104953044;0,682444572;0,637369394;0,505324304;0,343268245;0,468945384;;0,391346633;0,528187335;0,673124671;0,390596747;0,447659135;;;;;0,566988945;0,543990076;0,452622294;0,403866798;0,463829786
LC08_200034_20160531;LC08;2016;5;31;31/05/2016;151;6;14;2,765848398;0,460974733;0,700175464;0,292222738;0,427749992;0,407952726;0,021160592;0,145466806;;;;0,292222738;;0,552954614;;;;;0,364995599;;;;;0,700175464;0,438442826;;;0,417057157
LC08_200034_20160616;LC08;2016;6;16;16/06/2016;167;17;3;8,754683553;0,514981385;0,694235563;0,348677754;0,51417625;0,345557809;0,008497614;0,092182501;0,60444653;0,513418376;0,459459454;;0,456032723;0,566675961;0,501696169;0,51417625;;0,484224081;;0,522762954;0,540787876;0,694235563;0,564960659;0,64695549;0,403720945;0,566323042;0,348677754;0,366129726
LC08_200034_20160702;LC08;2016;7;2;02/07/2016;183;20;0;9,494016763;0,474700838;0,644216239;0,273043483;0,492536902;0,371172756;0,01064172;0,103158712;0,56774193;0,487249553;0,465346545;0,273043483;0,428131014;0,47336629;0,519854307;0,490465283;0,541422606;0,513031065;0,32664156;0,57776463;0,496492594;0,644216239;0,494608521;0,564310551;0,372321427;0,605911314;0,316729337;0,335368514
LC08_200034_20160718;LC08;2016;7;18;18/07/2016;199;20;0;8,751886724;0,437594336;0,559155345;0,262648493;0,447423905;0,296506852;0,007134785;0,084467659;0,525791883;0,439824939;0,427074939;0,262648493;0,404287338;0,456135392;0,526673853;0,440715879;0,514627099;0,431721181;0,295751631;0,506362855;0,454131931;0,514774501;0,462345958;0,559155345;0,366095573;0,508683085;0,307086617;0,347998232
LC08_200034_20160803;LC08;2016;8;3;03/08/2016;215;20;0;9,512303591;0,47561518;0,635254979;0,288025886;0,48773554;0,347229093;0,0081856;0,090474306;0,583038867;0,5184623;0,476869851;0,288025886;0,441234678;0,461411238;0,516300201;0,480957985;0,567665756;0,492190331;0,334508598;0,483280748;0,498836309;0,572827816;0,519221425;0,635254979;0,394561321;0,532438457;0,349000007;0,366216838
LC08_200034_20160819;LC08;2016;8;19;19/08/2016;231;20;0;10,12579143;0,506289572;0,677339911;0,298867553;0,505491287;0,378472358;0,010491644;0,102428724;0,614147902;0,586054206;0,50456202;0,298867553;0,468669534;0,480213314;0,49708575;0,506420553;0,615090728;0,496114522;0,340712219;0,608338594;0,522630572;0,677339911;0,544461787;0,561998785;0,435401261;0,618426085;0,372143626;0,377112508
LC08_200034_20160904;LC08;2016;9;4;04/09/2016;247;20;0;9,194737079;0,459736854;0,579939187;0,268618375;0,475560606;0,311320812;0,006818258;0,082572745;0,546499491;0,498154968;0,462307006;0,268618375;0,441326529;0,438423634;0,51177907;0,471273303;0,552631557;0,455157906;0,325324357;0,528897226;0,479847908;0,533980608;0,490252018;0,579939187;0,411351681;0,495771259;0,334980249;0,368220747
LC08_200034_20160920;LC08;2016;9;20;20/09/2016;263;1;19;0,481253207;0,481253207;0,481253207;0,481253207;0,481253207;0;;;;;;;0,481253207;;;;;;;;;;;;;;;
LC08_200034_20161006;LC08;2016;10;6;06/10/2016;279;20;0;9,890668989;0,494533449;0,684128225;0,266383767;0,511037916;0,417744458;0,010700359;0,103442538;0,623452783;0,615989506;0,54285717;0,266383767;0,472364157;0,414466739;0,450519651;0,541823685;0,587002099;0,541761756;0,338028163;0,466808647;0,518063009;0,684128225;0,518774688;0,576896787;0,464256376;0,504012823;0,384305835;0,378773123
LC08_200034_20161107;LC08;2016;11;7;07/11/2016;311;19;1;10,90551516;0,573974482;0,767798483;0,457585126;0,599007845;0,310213357;0,006551165;0,080939269;0,767798483;;0,624758244;0,471530259;0,614518166;0,501205444;0,558755755;0,599007845;0,649028778;0,49186483;0,457585126;0,506506026;0,587484539;0,611778855;0,600214958;0,669674397;0,614349782;0,604376376;0,492682934;0,482394367
LC08_200034_20161123;LC08;2016;11;23;23/11/2016;327;1;19;0,538540602;0,538540602;0,538540602;0,538540602;0,538540602;0;;;;;;;;;;;;;;;;;;;;;;0,538540602
LC08_200034_20161209;LC08;2016;12;9;09/12/2016;343;2;18;1,140691519;0,57034576;0,736143649;0,40454787;0,57034576;0,331595779;0,05497788;0,234473624;;;;;0,736143649;;;;;;;;;;;;;0,40454787;;
LC08_200034_20161225;LC08;2016;12;25;25/12/2016;359;15;5;7,851237521;0,523415835;0,682945132;0,223767772;0,551272154;0,45917736;0,016857763;0,129837448;;;;0,490666658;0,682945132;0,577041149;;0,223767772;;0,394063473;0,551272154;0,362915993;0,64464283;0,467869222;0,665422857;0,588399351;0,67567569;0,438481688;0,552287579;0,535785973
LC08_200034_20170227;LC08;2017;2;27;27/02/2017;57;20;0;9,862300367;0,493115018;0,662650585;0,32220611;0,489625081;0,340444475;0,009772729;0,098857116;0,646957994;0,622021377;0,520142198;0,32220611;0,525364459;0,477770835;0,389854074;0,527851462;0,529411793;0,360552758;0,40182054;0,493638664;0,585043311;0,479710132;0,60453403;0,449480653;0,662650585;0,360619456;0,417058438;0,485611498
LC08_200034_20170315;LC08;2017;3;15;15/03/2017;73;7;13;3,068363726;0,438337675;0,542770624;0,204001576;0,455598444;0,338769048;0,013643679;0,116806162;;;;0,386648118;0,204001576;;;;;;0,455598444;;;;;0,527444243;0,542770624;;0,442014575;0,509886146
LC08_200034_20170331;LC08;2017;3;31;31/03/2017;89;17;3;8,774689108;0,516158183;0,723947108;0,338285714;0,509324491;0,385661394;0,008235827;0,090751456;0,586807728;0,581424177;0,501797616;0,338285714;0,490528405;0,559792042;;0,509324491;;0,449950457;0,403208554;0,723947108;0,5440678;0,606962919;0,574003279;0,551142752;0,463080674;;0,420024425;0,470340967
LC08_200034_20170502;LC08;2017;5;2;02/05/2017;121;18;2;9,598039627;0,533224424;0,761635721;0,302288234;0,529510588;0,459347487;0,015732079;0,125427585;;;0,479475975;0,302288234;0,463139623;0,667333543;0,573186278;0,529609382;0,488666326;0,618842125;0,302293748;0,761635721;0,539752305;0,658520877;0,529411793;0,683548272;0,502166569;0,633154273;0,398527861;0,466486722
LC08_200034_20170518;LC08;2017;5;18;18/05/2017;137;17;3;9,556174665;0,562127921;0,718334317;0,344627738;0,555290401;0,373706579;0,013980568;0,118239452;0,56738925;0,552657008;0,482729584;0,344627738;0,463141024;0,701099932;0,606801271;;;;0,415937364;0,71586132;0,555290401;0,699311197;0,591895819;0,718334317;0,53440702;0,701719582;0,400530517;0,504441321
LC08_200034_20170603;LC08;2017;6;3;03/06/2017;153;9;11;5,245776116;0,582864013;0,737687647;0,373963922;0,572270036;0,363723725;0,016303709;0,12768598;;;;;;0,662174284;;;;;;0,720883012;0,544965982;0,737687647;0,572270036;0,689192891;0,48196435;;0,373963922;0,462673992
LC08_200034_20170619;LC08;2017;6;19;19/06/2017;169;19;1;9,977090478;0,525110025;0,719148934;0,326032013;0,532786906;0,393116921;0,010606067;0,102985762;0,584652305;0,549333334;0,482205719;0,326032013;0,442533225;0,607244134;0,528460979;0,52622062;0,532786906;0,638407767;0,352876514;;0,54231745;0,719148934;0,566922426;0,636609077;0,460368305;0,633091271;0,405000001;0,442879498
LC08_200034_20170705;LC08;2017;7;5;05/07/2017;185;4;16;1,779372036;0,444843009;0,513667703;0,362776011;0,451464161;0,150891692;0,005091329;0,07135355;;;;;;;;;;;;0,513667703;;;0,494559854;;0,408368468;;0,362776011;
LC08_200034_20170721;LC08;2017;7;21;21/07/2017;201;16;4;8,217984051;0,513624003;0,662594914;0,360031724;0,503256873;0,30256319;0,009077526;0,095276054;0,608986616;0,57350868;0,513861001;0,360031724;0,477011502;0,606073201;0,431698114;0,389308184;0,598272145;0,519473076;0,451304346;;;0,659378052;;0,492652744;0,460475832;0,662594914;;0,41335392
LC08_200034_20170806;LC08;2017;8;6;06/08/2017;217;16;4;7,472651839;0,46704074;0,606741548;0,235851616;0,489137054;0,370889932;0,011755462;0,108422607;0,568708599;;;0,235851616;;0,483039945;0,464409113;0,502758622;0,545534134;0,432516932;0,349670112;;0,495234162;0,606741548;0,549187362;0,585785687;0,395232111;0,572755396;0,315935165;0,369291335
LC08_200034_20170822;LC08;2017;8;22;22/08/2017;233;20;0;10,47235921;0,523617961;0,632829368;0,392519534;0,526033402;0,240309834;0,004876913;0,069834899;0,586105704;0,530693054;0,515308321;0,392519534;0,477064222;0,562175572;0,521373749;0,504095316;0,570316076;0,516057253;0,437423557;0,564507365;0,540340483;0,632829368;0,577805579;0,611470342;0,450549453;0,623229444;0,437528402;0,420966417
LC08_200034_20170907;LC08;2017;9;7;07/09/2017;249;14;6;7,623545944;0,544538996;0,627678275;0,42169857;0,565559208;0,205979705;0,004360401;0,066033334;0,587121189;;;0,42169857;0,495593786;0,556693494;;;;0,614423394;0,468736142;0,588550985;0,555103719;0,627678275;0,601899803;0,586649537;0,498060942;0,574424922;;0,446911186
LC08_200034_20171009;LC08;2017;10;9;09/10/2017;281;18;2;10,74229077;0,596793931;0,684258401;0,488008916;0,607981294;0,196249485;0,003968542;0,062996365;0,66579634;0,631472766;0,597683012;0,488008916;0,564994872;;0,494047612;0,570906699;;0,559966922;0,542536914;0,651015222;0,618279576;0,679456413;0,684258401;0,663471103;0,620926261;0,642998815;0,532550693;0,533920228
LC08_200034_20171025;LC08;2017;10;25;25/10/2017;297;20;0;12,61445075;0,630722538;0,737357259;0,525070965;0,627931834;0,212286294;0,004006315;0,063295459;0,737357259;0,7243976;0,630931437;0,549929678;0,633818567;0,586772859;0,525070965;0,589180708;0,677342832;0,584310174;0,62493223;0,558770359;0,66879487;0,697343469;0,706447184;0,699543715;0,650510192;0,618037164;0,607609987;0,543349504
LC08_200034_20171110;LC08;2017;11;10;10/11/2017;313;20;0;12,39690792;0,619845396;0,754563868;0,503201008;0,629164994;0,25136286;0,005291702;0,072744088;0,754563868;0,722522497;0,651222646;0,602281988;0,660874784;0,538238168;0,550072551;0,569422781;0,663414657;0,519209683;0,622431993;0,503201008;0,670736492;0,646243989;0,709916592;0,680761933;0,623632371;0,538161993;0,634697616;0,535300314
LC08_200034_20171126;LC08;2017;11;26;26/11/2017;329;17;3;8,583664686;0,504921452;0,66546905;0,350112349;0,513638437;0,315356701;0,008280188;0,090995537;;;0,587416172;0,535610914;0,513638437;0,442374349;0,461000532;0,5462358;0,595706642;0,354646206;0,561904788;0,350112349;0,620849907;0,486002237;0,66546905;0,551407993;0,426900595;0,401062429;;0,483326286
LC08_200034_20171212;LC08;2017;12;12;12/12/2017;345;11;9;6,822162003;0,620196546;0,769230783;0,366272837;0,646038175;0,402957946;0,01350934;0,116229687;;;0,646038175;0,694589853;;;;0,567753017;;;0,697867274;0,366272837;0,705142856;0,536967874;0,725176454;0,565427303;0,769230783;;;0,547695577
LC08_200034_20171228;LC08;2017;12;28;28/12/2017;361;2;18;1,066434473;0,533217237;0,736647248;0,329787225;0,533217237;0,406860023;0,082767539;0,287693481;;;;;;;;;;;0,736647248;;;;;;0,329787225;;;
LC08_200034_20180113;LC08;2018;1;13;13/01/2018;12;3;17;1,232320428;0,410773476;0,481220663;0,346153855;0,40494591;0,135066808;0,004586231;0,067721718;;;;;;;;;;;;0,40494591;;;;;0,346153855;;;0,481220663
LC08_200034_20180129;LC08;2018;1;29;29/01/2018;28;4;16;1,905007407;0,476251852;0,801929235;0,198635533;0,45222132;0,603293702;0,078036915;0,279350882;;;0,29439351;;;;;0,198635533;0,801929235;;;;;;;;;;0,610049129;
LC08_200034_20180214;LC08;2018;2;14;14/02/2018;44;9;11;4,152265936;0,461362882;0,621693134;0,289340109;0,475030959;0,332353025;0,012367717;0,111210236;;;;;;0,322120994;;;;;;0,382908791;0,579353929;0,471044779;0,621693134;0,475030959;0,508713722;;0,289340109;0,502059519
LC08_200034_20180318;LC08;2018;3;18;18/03/2018;76;1;19;0,284077197;0,284077197;0,284077197;0,284077197;0,284077197;0;;;;;;;;;;;;;;;;;;0,284077197;;;;
LC08_200034_20180403;LC08;2018;4;3;03/04/2018;92;8;12;4,43044448;0,55380556;0,663244367;0,460695267;0,55030045;0,2025491;0,004980952;0,070575863;0,663244367;0,623827934;;;;0,460695267;;;;;0,582378864;;;;;0,464674771;0,540838838;;0,559762061;0,535022378
LC08_200034_20180419;LC08;2018;4;19;19/04/2018;108;17;3;9,034513445;0,531441967;0,655192733;0,438212931;0,531109095;0,216979802;0,003566398;0,059719326;0,624533355;0,608741999;0,531109095;0,485820562;0,512717545;;0,438212931;0,465266556;0,534343421;0,492830813;0,536257029;0,655192733;0,591981888;;;0,549812734;0,533542991;0,506550193;0,505193591;0,462406009
LC08_200034_20180505;LC08;2018;5;5;05/05/2018;124;3;17;1,65389511;0,55129837;0,613739491;0,467914432;0,572241187;0,145825059;0,005645188;0,075134467;;;;;;;;;;;0,572241187;;0,613739491;;;;;;;0,467914432
LC08_200034_20180606;LC08;2018;6;6;06/06/2018;156;1;19;0,589383304;0,589383304;0,589383304;0,589383304;0,589383304;0;;;;;;;;;;;;;0,589383304;;;;;;;;;
LC08_200034_20180622;LC08;2018;6;22;22/06/2018;172;20;0;10,58943224;0,529471612;0,673107862;0,387139678;0,530048669;0,285968184;0,007352178;0,085744844;0,582194805;0,528099537;0,481681436;0,398718983;0,47215867;0,582625568;0,581799209;0,508095622;0,497404844;0,635718524;0,465393782;0,5319978;0,539050519;0,667724252;0,566234827;0,673107862;0,426048577;0,631210208;0,433027536;0,387139678
LC08_200034_20180708;LC08;2018;7;8;08/07/2018;188;20;0;10,52630568;0,526315284;0,644956768;0,379339188;0,522671581;0,26561758;0,007445889;0,086289567;0,636687458;0,594151556;0,514585793;0,380726695;0,488390088;0,542293251;0,553288758;0,518404901;0,52693826;0,609277427;0,476910502;0,513127863;0,506415069;0,644956768;0,549060524;0,642211616;0,379339188;0,634700298;0,433209658;0,381630003
LC08_200034_20180724;LC08;2018;7;24;24/07/2018;204;20;0;10,95661652;0,547830826;0,692773104;0,375868052;0,545185358;0,316905052;0,007547561;0,0868767;0,687253594;0,638190925;0,578694463;0,427728623;0,513492048;0,536212027;0,543747783;0,516602337;0,578707933;0,596136451;0,479566306;0,546622932;0,52038908;0,630698204;0,569151223;0,641386807;0,430901676;0,692773104;0,452492952;0,375868052
LC08_200034_20180809;LC08;2018;8;9;09/08/2018;220;17;3;8,676909447;0,510406438;0,667101264;0,39111498;0,516241312;0,275986284;0,006509602;0,080682103;0,667101264;0,58746022;0,535070121;0,411566049;0,5;0,510013998;0,53743875;0,477341384;0,564382374;0,516241312;0,460720122;;;;0,534791231;0,638162911;0,393449992;0,542160749;0,40989399;0,39111498
LC08_200034_20180825;LC08;2018;8;25;25/08/2018;236;2;18;1,125579864;0,562789932;0,692756057;0,432823807;0,562789932;0,25993225;0,033782387;0,183799857;0,692756057;;;;;;;;;;;;;;;;;;0,432823807;
LC08_200034_20180910;LC08;2018;9;10;10/09/2018;252;2;18;1,038125605;0,519062803;0,546897531;0,491228074;0,519062803;0,055669457;0,001549544;0,039364251;;;;0,491228074;;;;;;;0,546897531;;;;;;;;;
LC08_200034_20180926;LC08;2018;9;26;26/09/2018;268;2;18;1,269185722;0,634592861;0,71399492;0,555190802;0,634592861;0,158804118;0,012609374;0,112291469;;;;;;0,71399492;;0,555190802;;;;;;;;;;;;
LC08_200034_20181012;LC08;2018;10;12;12/10/2018;284;13;7;8,390941441;0,645457034;0,718100905;0,514488816;0,649103165;0,203612089;0,004346202;0,06592573;;;;0,557801664;0,649103165;;0,637596011;;0,683811605;0,718100905;0,61065799;0,69925344;;0,690238595;0,632139385;0,712437093;0,572995782;0,71231699;;0,514488816
LC08_200034_20181113;LC08;2018;11;13;13/11/2018;316;11;9;6,4563466;0,5869406;0,733777046;0,467081845;0,596047401;0,266695201;0,005852602;0,076502299;0,733777046;;0,575679183;0,629101276;0,47287485;0,649429142;0,577114403;0,596047401;0,611289263;;0,607743263;;;;;;;0,536208928;0,467081845;
LC08_200034_20181129;LC08;2018;11;29;29/11/2018;332;20;0;13,90280724;0,695140362;0,904912829;0,522531152;0,698214293;0,382381677;0,0100881;0,100439532;0,904912829;0,882069767;0,771720588;0,689045966;0,773695827;0,736076295;0,589220703;0,666228652;0,762013733;0,554531515;0,699999988;0,719124913;0,661380589;0,522531152;0,732094049;0,675938189;0,696428597;0,546626985;0,708712637;0,610454261
LC08_200034_20181215;LC08;2018;12;15;15/12/2018;348;17;3;11,5999968;0,682352753;0,920251846;0,55250001;0,679775298;0,367751836;0,010589356;0,102904599;;;0,844781458;0,695286214;0,773472428;0,651081622;0,58767122;0,672047555;0,920251846;0,55250001;0,679775298;0,737654328;0,701698005;0,553166091;0,753808677;0,63197422;;0,576537907;0,695190489;0,573099434
LC08_200034_20181231;LC08;2018;12;31;31/12/2018;364;20;0;14,19259089;0,709629545;0,919811308;0,572139323;0,723449171;0,347671985;0,00822023;0,090665485;0,919811308;0,858615637;0,761865139;0,731261432;0,78244561;0,703194082;0,572139323;0,674937963;0,783549786;0,576271176;0,725735784;0,727131784;0,721162558;0,632730722;0,750141323;0,658434033;0,695652187;0,578947365;0,726342738;0,612220943
